time,zone,id,index,name,x,y,z,distance
2026-03-18 08:09:41,134,17326627,547,"Hydra Dragoon",31.491,-72.168,-59.992,34.87
2026-03-18 08:09:47,134,17326624,544,"Hydra Black Mage",31.119,-70.731,-60.000,34.92
2026-03-18 08:10:41,134,17326626,546,"Hydra Warrior",24.547,-58.847,-59.888,34.59
2026-03-18 08:10:42,134,17326625,545,"Hydra Black Mage",34.277,-86.240,-59.802,32.47
2026-03-18 08:10:43,134,17326615,535,"Hydra Thief",-9.604,-116.475,-59.754,34.92
2026-03-18 08:10:49,134,17326650,570,"Hydra Thief",11.277,-48.839,-59.411,34.94
2026-03-18 08:10:56,134,17326426,346,"Vanguard Tinkerer",67.053,-111.805,-39.244,34.13
2026-03-18 08:10:56,134,17326423,343,"Vanguard Smithy",66.787,-110.975,-39.344,33.44
2026-03-18 08:10:56,134,17326467,387,"Goblin Replica",66.591,-110.499,-39.413,33.01
2026-03-18 08:10:58,134,17326432,352,"Vanguard Alchemist",78.400,-103.929,-39.705,33.99
2026-03-18 08:11:02,134,17326433,353,"Vanguard Alchemist",100.381,-104.637,-39.508,0.00
2026-03-18 08:11:03,134,17326430,350,"Vanguard Pitfighter",89.808,-109.978,-38.206,33.01
2026-03-18 08:11:03,134,17326429,349,"Vanguard Pitfighter",89.768,-109.895,-38.239,32.95
2026-03-18 08:11:34,134,17326424,344,"Vanguard Pitfighter",47.928,-138.596,-39.758,34.74
2026-03-18 08:12:02,134,17326645,565,"Hydra Bard",38.018,-36.065,-60.000,0.00
2026-03-18 08:12:08,134,17326630,550,"Hydra Red Mage",74.998,-74.305,-59.890,34.36
2026-03-18 08:12:08,134,17326642,562,"Hydra Dragoon",32.536,-33.875,-59.933,34.59
2026-03-18 08:13:27,134,17326628,548,"Hydra's Wyvern",41.851,-72.233,-59.812,3.61
2026-03-18 08:13:53,134,17326640,560,"Hydra Dragoon",37.669,-35.781,-60.000,34.10
2026-03-18 08:15:49,134,17326636,556,"Hydra Thief",73.180,-48.037,-59.940,34.33
2026-03-18 08:15:57,134,17326632,552,"Hydra Paladin",78.930,-62.997,-59.156,34.15
2026-03-18 08:17:12,134,17326635,555,"Hydra Thief",71.824,-47.755,-59.967,33.40
2026-03-18 08:17:21,134,17326648,568,"Hydra Paladin",17.850,-46.050,-59.210,34.89
2026-03-18 08:18:14,134,17326644,564,"Hydra Red Mage",39.703,-35.436,-60.000,32.83
2026-03-18 08:23:39,134,17326631,551,"Hydra Red Mage",85.520,-70.016,-59.777,33.33
2026-03-18 08:27:10,134,17326633,553,"Hydra Monk",82.041,-56.390,-59.181,34.47
2026-03-18 08:27:13,134,17326638,558,"Hydra Samurai",89.481,-45.719,-59.812,34.69
2026-03-18 08:27:15,134,17326637,557,"Hydra White Mage",79.358,-24.198,-60.500,30.48
2026-03-18 08:27:16,134,17326639,559,"Vanguard Eye",84.118,-21.475,-60.176,30.62
2026-03-18 08:27:18,134,17326461,381,"Vanguard Ronin",66.520,4.550,-39.369,34.05
2026-03-18 08:27:19,134,17326459,379,"Vanguard Pitfighter",81.535,0.299,-40.000,29.76
2026-03-18 08:27:19,134,17326462,382,"Vanguard Ronin",72.778,7.227,-39.601,33.11
2026-03-18 08:27:20,134,17326460,380,"Vanguard Hitman",45.751,5.355,-39.845,33.06
2026-03-18 08:27:21,134,17326454,374,"Vanguard Dragontamer",104.635,-9.304,-40.290,34.61
2026-03-18 08:27:45,134,17326453,373,"Vanguard Welldigger",105.303,4.605,-39.221,34.35
2026-03-18 08:27:49,134,17326643,563,"Hydra's Wyvern",76.272,-18.588,-59.824,3.30
2026-03-18 08:27:53,134,17326456,376,"Vanguard Ambusher",101.236,4.029,-39.060,30.77
2026-03-18 08:28:02,134,17326457,377,"Vanguard Ambusher",94.909,4.393,-39.358,26.73
2026-03-18 08:28:22,134,17326641,561,"Hydra's Wyvern",73.166,-17.201,-59.405,3.03
2026-03-18 08:29:04,134,17326649,569,"Hydra Monk",21.852,-25.673,-60.287,32.04
2026-03-18 08:30:33,134,17326709,629,"Hydra Monk",-52.352,-29.906,-79.221,31.69
2026-03-18 08:30:40,134,17326710,630,"Hydra Red Mage",-57.141,-26.773,-80.561,34.64
2026-03-18 08:30:43,134,17326653,573,"Hydra Dark Knight",15.803,-0.334,-60.500,32.29
2026-03-18 08:32:00,134,17326654,574,"Hydra White Mage",-1.079,17.377,-59.131,33.33
2026-03-18 08:32:00,134,17326652,572,"Hydra Dark Knight",11.913,11.230,-60.013,34.13
2026-03-18 08:38:12,134,17326434,354,"Vanguard Maestro",132.165,-84.924,-40.384,34.01
2026-03-18 08:38:13,134,17326437,357,"Vanguard Pathfinder",132.005,-84.801,-40.340,33.21
2026-03-18 08:38:13,134,17326428,348,"Vanguard Pitfighter",90.097,-110.218,-38.078,20.92
2026-03-18 08:38:13,134,17326435,355,"Vanguard Dragontamer",133.598,-86.138,-40.233,34.54
2026-03-18 08:38:14,134,17326438,358,"Vanguard's Slime",133.264,-84.486,-40.431,34.31
2026-03-18 21:14:31,134,17326800,720,"Somnial Threshold",-262.000,-414.000,-40.875,19.93
2026-03-18 21:14:55,134,17326357,277,"Vanguard Enchanter",-257.129,-351.140,-39.476,32.82
2026-03-18 21:14:55,134,17326354,274,"Vanguard Smithy",-263.076,-351.680,-39.516,32.21
2026-03-18 21:15:00,134,17326464,384,"Goblin Replica",-277.396,-309.519,-39.676,0.00
2026-03-18 21:15:00,134,17326364,284,"Vanguard Shaman",-256.323,-321.645,-39.184,34.97
2026-03-18 21:15:05,134,17326369,289,"Vanguard's Avatar",-288.453,-294.611,-39.762,34.29
2026-03-18 21:15:06,134,17326365,285,"Vanguard Armorer",-287.484,-289.925,-39.845,31.95
2026-03-18 21:15:06,134,17326367,287,"Vanguard Ambusher",-286.781,-292.829,-39.819,28.98
2026-03-18 21:15:06,134,17326368,288,"Vanguard Necromancer",-291.708,-293.804,-40.005,30.07
2026-03-18 21:15:07,134,17326366,286,"Vanguard Maestro",-293.544,-284.350,-39.432,33.44
2026-03-18 21:15:54,134,17326376,296,"Vanguard Hitman",-214.779,-190.209,-39.901,30.62
2026-03-18 21:15:55,134,17326375,295,"Vanguard Ronin",-205.710,-194.265,-40.000,34.78
2026-03-18 21:15:55,134,17326377,297,"Vanguard Pitfighter",-207.057,-194.487,-39.923,33.72
2026-03-18 21:15:57,134,17326378,298,"Vanguard Pitfighter",-198.072,-200.288,-40.000,32.84
2026-03-18 21:16:01,134,17326389,309,"Vanguard Enchanter",-179.357,-203.436,-39.032,33.16
2026-03-18 21:16:02,134,17326385,305,"Vanguard Alchemist",-194.766,-230.077,-39.781,31.24
2026-03-18 21:16:03,134,17326810,730,"???",-174.000,-220.000,-40.250,32.56
2026-03-18 21:16:04,134,17326802,722,"???",-170.314,-178.112,-59.900,34.17
2026-03-18 21:16:05,134,17326390,310,"Vanguard Alchemist",-158.256,-214.170,-39.383,33.76
2026-03-18 21:16:07,134,17326381,301,"Vanguard Enchanter",-159.726,-227.118,-39.512,32.36
2026-03-18 21:16:08,134,17326382,302,"Vanguard Welldigger",-166.186,-234.116,-39.749,33.24
2026-03-18 21:16:10,134,17326383,303,"Vanguard Dragontamer",-178.193,-237.643,-39.106,32.72
2026-03-18 21:16:13,134,17326380,300,"Vanguard Shaman",-183.931,-239.595,-39.211,34.37
2026-03-18 21:16:22,134,17326604,524,"Hydra's Hound",-97.344,-192.625,-59.054,25.58
2026-03-18 21:16:22,134,17326603,523,"Hydra Beastmaster",-96.923,-190.292,-59.149,27.95
2026-03-18 21:16:25,134,17326395,315,"Vanguard Shaman",-58.232,-202.603,-39.088,29.93
2026-03-18 21:16:25,134,17326468,388,"Goblin Statue",-57.311,-199.825,-39.180,31.52
2026-03-18 21:16:34,134,17326608,528,"Hydra Warrior",-84.421,-157.473,-59.979,27.99
2026-03-18 21:16:34,134,17326609,529,"Hydra Warrior",-85.704,-165.417,-60.127,26.02
2026-03-18 21:16:34,134,17326610,530,"Hydra Bard",-87.662,-179.282,-60.042,27.11
2026-03-18 21:16:34,134,17326611,531,"Hydra Ranger",-92.630,-171.216,-61.092,32.08
2026-03-18 21:16:34,134,17326612,532,"Vanguard Eye",-80.735,-176.726,-60.409,20.69
2026-03-18 21:16:34,134,17326605,525,"Hydra Thief",-105.197,-181.701,-60.280,21.90
2026-03-18 21:16:36,134,17326620,540,"Hydra Ninja",-32.244,-141.902,-59.208,32.89
2026-03-18 21:16:44,134,17326615,535,"Hydra Thief",-37.626,-91.083,-59.646,32.83
2026-03-18 21:16:53,134,17326613,533,"Hydra White Mage",-15.564,-96.293,-59.778,33.68
2026-03-18 21:17:15,134,17326650,570,"Hydra Thief",-0.754,-45.087,-59.946,34.85
2026-03-18 21:17:25,134,17326614,534,"Hydra White Mage",-12.346,-133.676,-60.216,33.62
2026-03-18 21:17:27,134,17326616,536,"Hydra Dark Knight",-5.109,-138.431,-59.189,29.87
2026-03-18 21:17:30,134,17326619,539,"Hydra Monk",11.420,-150.395,-59.528,34.99
2026-03-18 21:17:30,134,17326419,339,"Vanguard Dragontamer",18.285,-162.357,-40.000,0.00
2026-03-18 21:17:31,134,17326618,538,"Hydra Monk",3.356,-160.753,-60.000,30.53
2026-03-18 21:17:31,134,17326622,542,"Hydra's Avatar",-24.433,-169.636,-59.107,33.47
2026-03-18 21:17:32,134,17326621,541,"Hydra Summoner",-29.411,-169.899,-60.167,30.92
2026-03-18 21:17:36,134,17328229,1893,"Tenzen",22.008,-167.435,-40.104,32.27
2026-03-18 21:17:36,134,17328231,1895,"Shantotto",22.581,-170.008,-40.286,33.52
2026-03-18 21:17:36,134,17328232,1896,"UkaTotlihn",22.496,-171.911,-40.383,34.06
2026-03-18 21:17:36,134,17328233,1897,"MihliAliapoh",22.484,-173.362,-40.500,34.59
2026-03-18 21:17:36,134,17328230,1894,"Valaineral",21.383,-168.528,-40.207,31.94
2026-03-18 21:17:37,134,17326414,334,"Vanguard Armorer",-0.599,-199.533,-40.000,34.42
2026-03-18 21:17:37,134,17326420,340,"Vanguard's Wyvern",19.021,-166.284,-40.089,26.59
2026-03-18 21:17:39,134,17326411,331,"Vanguard Tinkerer",-0.428,-210.598,-40.325,33.65
2026-03-18 21:17:40,134,17326413,333,"Vanguard Armorer",1.619,-212.482,-40.500,29.91
2026-03-18 21:20:23,134,17326409,329,"Vanguard Welldigger",-10.868,-208.694,-40.556,29.68
2026-03-18 21:20:26,134,17326408,328,"Vanguard Welldigger",-23.744,-200.243,-39.187,33.21
2026-03-18 21:20:54,134,17326406,326,"Vanguard Pathfinder",-20.059,-202.237,-39.010,31.19
2026-03-18 21:21:17,134,17326407,327,"Vanguard's Slime",-25.072,-194.610,-39.585,32.07
2026-03-18 21:21:30,134,17326399,319,"Vanguard Enchanter",-24.375,-217.205,-40.193,34.45
2026-03-18 21:21:31,134,17326400,320,"Vanguard Enchanter",-25.242,-216.574,-40.086,31.44
2026-03-18 21:21:50,134,17326394,314,"Vanguard Ambusher",-47.192,-205.916,-39.800,34.85
2026-03-18 21:21:55,134,17326396,316,"Vanguard Shaman",-43.025,-209.186,-39.741,34.91
2026-03-18 21:22:55,134,17326647,567,"Hydra Paladin",-7.048,-45.312,-59.882,32.95
2026-03-18 21:24:17,134,17326614,534,"Hydra White Mage",-36.078,-113.958,-59.898,38.24
2026-03-18 21:27:21,134,17326648,568,"Hydra Paladin",-0.029,-49.293,-59.734,34.22
2026-03-18 21:30:01,134,17326649,569,"Hydra Monk",6.957,-51.384,-59.483,34.52
2026-03-18 21:43:12,134,17326627,547,"Hydra Dragoon",29.094,-71.864,-60.000,32.62
2026-03-18 21:44:15,134,17326709,629,"Hydra Monk",-51.690,-25.210,-80.654,29.19
2026-03-18 21:44:15,134,17326710,630,"Hydra Red Mage",-58.196,-27.095,-80.545,28.07
2026-03-18 21:44:17,134,17326708,628,"Hydra White Mage",-85.988,-59.872,-80.280,34.72
2026-03-18 21:45:27,134,17326601,521,"Hydra Beastmaster",-128.180,-178.693,-59.574,34.10
2026-03-18 21:45:28,134,17326602,522,"Hydra's Hound",-127.810,-180.536,-59.476,29.39
2026-03-18 21:45:29,134,17326606,526,"Hydra Dark Knight",-132.043,-186.055,-60.057,30.61
2026-03-18 21:45:34,134,17326702,622,"Hydra Red Mage",-155.077,-157.265,-80.000,26.37
2026-03-18 21:45:36,134,17326391,311,"Vanguard Necromancer",-162.070,-196.456,-40.000,24.76
2026-03-18 21:45:36,134,17326392,312,"Vanguard's Avatar",-162.197,-200.444,-40.000,27.39
2026-03-18 21:45:36,134,17326388,308,"Vanguard Smithy",-169.279,-195.371,-39.767,30.40
2026-03-18 21:46:00,134,17326704,624,"Hydra Dragoon",-173.094,-156.628,-79.491,34.95
2026-03-18 21:46:04,134,17326703,623,"Hydra Bard",-148.795,-148.190,-80.168,30.15
2026-03-18 21:46:16,134,17326758,678,"Hydra Beastmaster",-127.969,-5.428,-99.659,6.94
2026-03-18 21:46:16,134,17326759,679,"Hydra's Hound",-126.670,-7.179,-99.574,8.98
2026-03-18 21:46:22,134,17326757,677,"Hydra Red Mage",-96.536,-4.126,-99.186,34.96
2026-03-18 21:46:26,134,17326749,669,"Hydra Dark Knight",-87.452,16.965,-99.703,29.72
2026-03-18 21:46:27,134,17326743,663,"Hydra Monk",-85.356,28.251,-99.816,31.93
2026-03-18 21:46:46,134,17326755,675,"Hydra White Mage",-105.464,-29.134,-99.887,30.85
2026-03-18 21:46:47,134,17326756,676,"Hydra Black Mage",-111.317,-35.416,-99.824,33.29
2026-03-18 21:46:49,134,17326751,671,"Hydra Ninja",-66.814,-4.441,-99.538,33.92
2026-03-18 21:46:53,134,17326707,627,"Hydra Warrior",-91.343,-64.599,-80.764,30.19
2026-03-18 21:57:52,134,17326750,670,"Hydra Samurai",-69.032,2.647,-99.652,33.03
2026-03-18 21:58:00,134,17326738,658,"Hydra Paladin",-41.194,29.332,-99.667,33.15
2026-03-18 21:58:00,134,17326739,659,"Hydra Warrior",-41.512,28.287,-99.614,32.09
2026-03-18 21:58:06,134,17326753,673,"Hydra's Avatar",-87.391,16.667,-99.611,34.94
2026-03-18 21:58:07,134,17326745,665,"Hydra Ranger",-69.901,40.221,-99.695,33.82
2026-03-18 21:58:07,134,17326746,666,"Hydra Dragoon",-77.294,36.544,-100.000,33.72
2026-03-18 21:58:07,134,17326752,672,"Hydra Summoner",-89.839,19.856,-100.115,32.92
2026-03-18 21:58:41,134,17326748,668,"Rearguard Eye",-71.468,28.809,-99.400,33.41
2026-03-18 21:58:48,134,17326740,660,"Hydra White Mage",-50.430,35.474,-99.746,33.40
2026-03-18 21:59:53,134,17326437,357,"Vanguard Pathfinder",129.866,-75.702,-40.211,31.80
2026-03-18 21:59:53,134,17326438,358,"Vanguard's Slime",131.548,-76.369,-40.444,31.67
2026-03-18 21:59:53,134,17326429,349,"Vanguard Pitfighter",89.957,-110.241,-38.094,31.46
2026-03-18 21:59:53,134,17326285,205,"Vanguard Visionary",117.535,-135.218,-19.278,29.16
2026-03-18 21:59:53,134,17326430,350,"Vanguard Pitfighter",95.800,-103.903,-40.466,25.47
2026-03-18 21:59:53,134,17326434,354,"Vanguard Maestro",132.497,-85.355,-40.331,23.80
2026-03-18 21:59:53,134,17326466,386,"Goblin Replica",92.659,-103.962,-40.293,28.60
2026-03-18 21:59:53,134,17326435,355,"Vanguard Dragontamer",139.730,-91.284,-38.744,23.87
2026-03-18 21:59:59,134,17326291,211,"Vanguard Ogresoother",169.144,-120.369,-19.743,0.00
2026-03-18 22:00:00,134,17326444,364,"Vanguard Necromancer",136.935,-68.949,-40.005,33.19
2026-03-18 22:00:07,134,17326294,214,"Vanguard Priest",158.211,-109.012,-19.651,34.23
2026-03-18 22:00:09,134,17326443,363,"Vanguard Enchanter",135.690,-65.414,-40.687,34.41
2026-03-18 22:00:09,134,17326445,365,"Vanguard's Avatar",136.133,-65.414,-40.639,34.59
2026-03-18 22:00:12,134,17326290,210,"Vanguard Exemplar",159.868,-98.651,-19.067,33.14
2026-03-18 22:00:28,134,17326631,551,"Hydra Red Mage",101.430,-66.941,-60.018,29.95
2026-03-18 22:00:29,134,17326432,352,"Vanguard Alchemist",83.347,-103.988,-39.715,33.53
2026-03-18 22:00:29,134,17326428,348,"Vanguard Pitfighter",83.900,-102.393,-39.832,32.50
2026-03-18 22:00:30,134,17326433,353,"Vanguard Alchemist",78.243,-103.870,-39.710,33.23
2026-03-18 22:00:33,134,17326634,554,"Vanguard Eye",74.598,-72.894,-59.808,34.79
2026-03-18 22:00:34,134,17326424,344,"Vanguard Pitfighter",63.824,-116.915,-39.763,31.73
2026-03-18 22:00:35,134,17326425,345,"Vanguard Tinkerer",59.716,-119.010,-39.999,32.04
2026-03-18 22:00:35,134,17326423,343,"Vanguard Smithy",58.702,-116.396,-40.000,31.54
2026-03-18 22:00:36,134,17326624,544,"Hydra Black Mage",57.445,-76.082,-59.128,34.44
2026-03-18 22:00:39,134,17326626,546,"Hydra Warrior",37.794,-91.057,-59.647,31.86
2026-03-18 22:00:40,134,17326426,346,"Vanguard Tinkerer",51.998,-136.468,-39.902,30.84
2026-03-18 22:00:43,134,17326282,202,"Vanguard Skirmisher",80.152,-140.209,-19.010,28.33
2026-03-18 22:00:47,134,17326416,336,"Vanguard Maestro",23.730,-160.761,-39.720,32.46
2026-03-18 22:00:51,134,17326417,337,"Vanguard Pathfinder",19.855,-179.925,-40.911,32.47
2026-03-18 22:00:51,134,17326418,338,"Vanguard's Slime",21.707,-179.933,-40.555,31.93
2026-03-18 22:00:56,134,17326412,332,"Vanguard Maestro",3.845,-202.108,-40.000,34.67
2026-03-18 22:01:07,134,17326398,318,"Vanguard Armorer",-21.871,-235.101,-40.077,34.46
2026-03-18 22:01:09,134,17326393,313,"Vanguard Pitfighter",-55.900,-212.417,-40.174,30.80
2026-03-18 22:01:51,134,17326625,545,"Hydra Black Mage",55.807,-91.229,-60.404,30.30
2026-03-18 22:02:01,134,17326644,564,"Hydra Red Mage",49.645,-50.689,-59.475,32.39
2026-03-18 22:02:02,134,17326633,553,"Hydra Monk",80.969,-66.659,-59.466,34.24
2026-03-18 22:02:02,134,17326642,562,"Hydra Dragoon",54.435,-44.708,-59.321,33.81
2026-03-18 22:02:02,134,17326645,565,"Hydra Bard",54.922,-45.249,-59.288,33.36
2026-03-18 22:02:03,134,17326638,558,"Hydra Samurai",69.396,-48.170,-60.000,32.11
2026-03-18 22:02:08,134,17326635,555,"Hydra Thief",93.590,-22.316,-59.684,0.00
2026-03-18 22:02:08,134,17326640,560,"Hydra Dragoon",39.610,-17.535,-59.692,32.57
2026-03-18 22:02:10,134,17326461,381,"Vanguard Ronin",82.039,0.831,-40.000,0.00
2026-03-18 22:02:11,134,17326462,382,"Vanguard Ronin",54.201,0.423,-39.380,33.26
2026-03-18 22:02:13,134,17326460,380,"Vanguard Hitman",72.699,3.449,-39.835,32.82
2026-03-18 22:02:15,134,17326459,379,"Vanguard Pitfighter",74.998,6.675,-39.791,34.53
2026-03-18 22:03:51,134,17326636,556,"Hydra Thief",98.231,-24.410,-59.228,33.68
2026-03-18 22:20:08,134,17326800,720,"Somnial Threshold",-262.000,-414.000,-40.875,19.60
2026-03-18 22:20:33,134,17326464,384,"Goblin Replica",-246.602,-360.876,-39.870,0.00
2026-03-18 22:29:45,134,17328241,1905,"Apururu",-280.052,-420.076,-39.706,22.31
2026-03-18 22:29:51,134,17328242,1906,"August",-280.052,-420.076,-39.706,22.31
2026-03-18 22:30:04,134,17328243,1907,"Joachim",-280.052,-420.076,-39.706,22.31
2026-03-18 22:30:10,134,17328244,1908,"Shantotto",-280.052,-420.076,-39.706,22.31
2026-03-18 22:30:16,134,17328245,1909,"Balamor",-280.052,-420.076,-39.706,22.31
2026-03-18 22:37:10,134,17326359,279,"Vanguard's Slime",-259.288,-358.850,-39.036,34.04
2026-03-18 22:37:20,134,17326358,278,"Vanguard Pathfinder",-251.201,-359.564,-39.621,34.57
2026-03-18 22:37:48,134,17326356,276,"Vanguard Shaman",-257.003,-353.939,-39.253,32.05
2026-03-18 22:37:50,134,17326355,275,"Vanguard Pitfighter",-259.769,-341.205,-39.849,33.72
2026-03-18 22:37:50,134,17326354,274,"Vanguard Smithy",-257.135,-344.202,-39.847,31.06
2026-03-18 22:37:50,134,17326357,277,"Vanguard Enchanter",-277.557,-346.478,-39.448,32.19
2026-03-18 22:37:51,134,17326360,280,"Vanguard Maestro",-263.743,-337.379,-39.669,31.71
2026-03-18 22:37:53,134,17326363,283,"Vanguard Armorer",-263.693,-326.021,-39.286,31.64
2026-03-18 22:37:55,134,17326362,282,"Vanguard Welldigger",-273.295,-316.399,-39.865,29.84
2026-03-18 22:37:55,134,17326364,284,"Vanguard Shaman",-270.910,-313.577,-39.741,32.46
2026-03-18 22:37:56,134,17326361,281,"Vanguard Enchanter",-265.963,-307.956,-40.196,32.80
2026-03-18 22:37:57,134,17326366,286,"Vanguard Maestro",-292.876,-293.262,-40.074,0.00
2026-03-18 22:37:57,134,17326368,288,"Vanguard Necromancer",-283.162,-288.471,-39.776,0.00
2026-03-18 22:37:58,134,17326365,285,"Vanguard Armorer",-286.650,-296.409,-39.445,34.76
2026-03-18 22:37:59,134,17326369,289,"Vanguard's Avatar",-280.673,-290.668,-39.667,32.95
2026-03-18 22:38:01,134,17326367,287,"Vanguard Ambusher",-298.924,-289.546,-40.176,29.32
2026-03-18 22:38:39,134,17326370,290,"Vanguard Welldigger",-250.137,-164.995,-39.693,33.90
2026-03-18 22:38:41,134,17326373,293,"Vanguard Smithy",-241.993,-161.800,-40.000,30.56
2026-03-18 22:38:41,134,17326372,292,"Vanguard Smithy",-239.399,-162.651,-40.000,33.11
2026-03-18 22:38:41,134,17326371,291,"Vanguard Armorer",-241.328,-162.985,-40.000,31.17
2026-03-18 22:38:47,134,17326376,296,"Vanguard Hitman",-227.752,-201.854,-39.575,31.77
2026-03-18 22:38:49,134,17326377,297,"Vanguard Pitfighter",-213.578,-202.708,-39.436,28.46
2026-03-18 22:38:50,134,17326375,295,"Vanguard Ronin",-205.126,-207.094,-39.800,31.57
2026-03-18 22:38:50,134,17326378,298,"Vanguard Pitfighter",-199.013,-195.825,-40.000,30.83
2026-03-18 22:38:54,134,17326390,310,"Vanguard Alchemist",-177.227,-202.122,-39.139,32.10
2026-03-18 22:38:54,134,17326392,312,"Vanguard's Avatar",-176.740,-203.187,-39.163,32.66
2026-03-18 22:38:54,134,17326391,311,"Vanguard Necromancer",-178.757,-204.097,-39.091,30.76
2026-03-18 22:38:55,134,17326810,730,"???",-174.000,-220.000,-40.250,34.69
2026-03-18 22:38:56,134,17326389,309,"Vanguard Enchanter",-166.935,-211.072,-39.793,32.23
2026-03-18 22:38:57,134,17326802,722,"???",-170.314,-178.112,-59.900,31.78
2026-03-18 22:38:58,134,17326388,308,"Vanguard Smithy",-155.311,-205.195,-39.975,31.02
2026-03-18 22:39:00,134,17326380,300,"Vanguard Shaman",-163.918,-230.045,-39.734,31.15
2026-03-18 22:39:02,134,17326386,306,"Vanguard Alchemist",-167.780,-238.335,-39.811,31.70
2026-03-18 22:39:04,134,17326382,302,"Vanguard Welldigger",-175.047,-243.876,-39.295,32.05
2026-03-18 22:39:16,134,17326396,316,"Vanguard Shaman",-64.390,-197.283,-39.239,34.95
2026-03-18 22:39:17,134,17326395,315,"Vanguard Shaman",-59.294,-207.553,-40.194,30.94
2026-03-18 22:39:18,134,17326393,313,"Vanguard Pitfighter",-51.049,-202.988,-39.648,34.22
2026-03-18 22:39:19,134,17326394,314,"Vanguard Ambusher",-50.301,-215.271,-39.788,31.34
2026-03-18 22:39:23,134,17326406,326,"Vanguard Pathfinder",-25.300,-194.313,-39.667,34.43
2026-03-18 22:39:23,134,17326407,327,"Vanguard's Slime",-26.013,-194.993,-39.603,33.76
2026-03-18 22:39:23,134,17326409,329,"Vanguard Welldigger",-26.913,-201.209,-39.491,33.95
2026-03-18 22:39:26,134,17326608,528,"Hydra Warrior",-83.850,-168.082,-60.010,24.05
2026-03-18 22:39:27,134,17326610,530,"Hydra Bard",-84.314,-148.701,-59.692,31.39
2026-03-18 22:39:28,134,17326615,535,"Hydra Thief",-43.370,-132.854,-59.515,34.32
2026-03-18 22:39:48,134,17326613,533,"Hydra White Mage",-18.447,-119.527,-59.078,33.09
2026-03-18 22:39:53,134,17326650,570,"Hydra Thief",9.170,-51.464,-59.400,34.69
2026-03-18 22:39:54,134,17326626,546,"Hydra Warrior",24.226,-62.415,-59.868,32.46
2026-03-18 22:40:14,134,17326649,569,"Hydra Monk",9.419,-48.451,-59.447,34.92
2026-03-18 22:40:28,134,17326648,568,"Hydra Paladin",-9.156,-41.188,-59.742,34.57
2026-03-18 22:43:30,134,17326616,536,"Hydra Dark Knight",-26.136,-106.316,-59.834,33.60
2026-03-18 22:44:22,134,17326624,544,"Hydra Black Mage",22.378,-75.936,-59.122,34.93
2026-03-18 22:45:06,134,17328247,1911,"Koru-Moru",-60.636,-82.092,-59.032,0.00
2026-03-18 22:45:36,134,17328246,1910,"Apururu",-45.136,-87.218,-59.818,34.60
2026-03-18 22:45:37,134,17328248,1912,"Ulmia",-41.338,-88.396,-59.780,31.51
2026-03-18 22:45:37,134,17328249,1913,"Joachim",-43.197,-86.312,-59.884,32.47
2026-03-18 22:45:37,134,17328250,1914,"Ayame",-45.423,-84.208,-59.918,33.98
2026-03-18 22:52:29,134,17326614,534,"Hydra White Mage",-33.381,-102.238,-59.243,33.82
2026-03-18 22:58:43,134,17326618,538,"Hydra Monk",-19.513,-154.577,-59.082,31.46
2026-03-18 23:02:34,134,17326612,532,"Vanguard Eye",-81.954,-135.301,-59.326,31.22
2026-03-18 23:07:30,134,17326619,539,"Hydra Monk",7.167,-146.057,-59.613,33.82
2026-03-18 23:07:37,134,17326419,339,"Vanguard Dragontamer",22.657,-159.332,-39.801,34.81
2026-03-18 23:07:53,134,17326621,541,"Hydra Summoner",-20.334,-146.211,-59.885,32.13
2026-03-18 23:07:53,134,17326622,542,"Hydra's Avatar",-19.722,-148.731,-59.845,33.13
2026-03-18 23:08:23,134,17326416,336,"Vanguard Maestro",18.512,-157.289,-40.000,33.13
2026-03-18 23:08:24,134,17326620,540,"Hydra Ninja",-23.223,-164.746,-59.211,30.15
2026-03-18 23:15:12,134,17326647,567,"Hydra Paladin",0.271,-50.393,-59.678,34.89
2026-03-18 23:16:51,134,17326709,629,"Hydra Monk",-56.210,-36.425,-79.789,34.76
2026-03-18 23:16:55,134,17326710,630,"Hydra Red Mage",-51.738,-30.224,-79.087,21.59
2026-03-18 23:16:56,134,17326708,628,"Hydra White Mage",-86.833,-60.434,-80.525,34.41
2026-03-18 23:35:29,134,17326800,720,"Somnial Threshold",-262.000,-414.000,-40.875,20.33
2026-03-18 23:35:47,134,17326358,278,"Vanguard Pathfinder",-246.977,-355.743,-39.864,34.65
2026-03-18 23:35:47,134,17326359,279,"Vanguard's Slime",-247.651,-359.599,-39.817,30.83
2026-03-18 23:35:48,134,17326355,275,"Vanguard Pitfighter",-276.591,-354.216,-39.911,31.86
2026-03-18 23:35:48,134,17326356,276,"Vanguard Shaman",-247.582,-351.036,-39.979,33.57
2026-03-18 23:35:48,134,17326354,274,"Vanguard Smithy",-251.170,-351.008,-39.993,32.35
2026-03-18 23:35:49,134,17326357,277,"Vanguard Enchanter",-265.833,-344.384,-39.817,31.90
2026-03-18 23:35:50,134,17326360,280,"Vanguard Maestro",-276.894,-343.648,-39.182,29.90
2026-03-18 23:35:54,134,17326362,282,"Vanguard Welldigger",-272.023,-314.193,-39.800,33.02
2026-03-18 23:35:55,134,17326464,384,"Goblin Replica",-263.421,-310.366,-40.253,31.99
2026-03-18 23:35:55,134,17326364,284,"Vanguard Shaman",-272.977,-312.815,-39.800,29.31
